Label	Category	ENG	PL
IgnisManor_AskAboutBook_30	Dialogue	"But he was quickly stopped by the woman's gesture. ""Oh please,"" she said. Seeing Alex's conflicted expression, she added, ""if you truly wish to show your appreciation, how about talking to Nathalie? She is somewhat ostracized in this place, and who knows, maybe she'll have more useful information than all those Ignis-curated books."""	"Ale jego ruch został szybko zatrzymany przez rękę kobiety. ""Zlituj się,"" powiedziała. Widząc zmieszaną twarz Alexa, dodała: ""jeśli naprawdę chcesz pokazać swoją wdzięczność, to może porozmawiałbyś z Nathalie? Jest tutaj nieco odosobniona i kto wie, może będzie miała bardziej użyteczne informacje niż te wszystkie książki kontrolowane przez Ignis."""
IgnisManor_AskAboutBook_40	Dialogue	Nathalie? Who might you be talking about?	Nathalie? O kim mowa?
IgnisManor_AskAboutBook_50	Dialogue	"Blaine's daughter,"" the woman said with a trace of sorrow on her face. ""She does not fit this place, and so she spends most of her time in her garden in the southern part of the forest."	"Córka Blaine-a,"" powiedziała kobieta ze smutkiem wypisanym na twarzy. ""Nie pasuje do tego miejsca, więc większość czasu spędza w swoim ogrodzie w południowej części lasu."
IgnisManor_AskAboutBook_60	Dialogue	"""I'll drop by if I have the time,"" Alex said as she waved the woman goodbye and walked up to the bookshelf that was pointed out earlier."	"""Zajrzę do niej jeśli będę miał czas,"" Alex powiedział i pomachał kobiecie na pożegnanie. Następnie podszedł do regału, na który wcześniej wskazała."
IgnisManor_AskAboutBook_70	Dialogue	"Yeah, I did meet her,"" Alex said as he showed as smile of his own. ""Seemed like a decent person. Might be the reason why she doesn't fit this place."	"Tak, już ją spotkałem,"" Alex powiedział odwzajemniając uśmiech. ""Wyglądała na miłą osobę. Może to jest powód, czemu tutaj specjalnie nie pasuje."
IgnisManor_AskAboutBook_80	Dialogue	"You might be right,"" the woman said as she let out a tired sigh. ""But you of all people should know not to judge those you meet based on rumors and stereotypes. Isn't that the case, mr Alex Wester?"	"Możesz mieć rację,"" kobieta powiedziała i ciężko westchnęła. ""Ale akurat ty powinieneś wiedzieć, że nie należy oceniać ludzi których spotykasz według pogłosek i stereotypów. Nieprawdaż, panie Alex Wester?"
IgnisManor_AskAboutBook_90	Dialogue	"""...I'll keep that in mind,"" Alex said, taken slightly off-guard. He waved the woman goodbye and walked up to the bookshelf that was pointed out earlier."	"""...Będę o tym pamiętał,"" Alex powiedział, zbity nieco z tropu. Pomachał kobiecie na pożegnanie i podszedł do regału, na który wcześniej wskazała."
Ignis_LearnAboutBlainesDeath_0	Dialogue	"Just as he was about to embark on another mission, Alex received a sudden call from Laura. ""Did something happen?"""	"Gdy już miał wyruszać na kolejną misję, Alex dostał nagły telefon od Laury. ""Coś się stało?"""
Ignis_LearnAboutBlainesDeath_10	Dialogue	"Sounds like you didn't hear anything,"" Laura replied and sighed heavily. ""The Ignis Volcano erupted, resulting in the death of Blaine and sizable amount of Ignis knights. The Ignis Manor is in flames, and they will be able to offer no assistance during the upcoming Eclipse."	"Wygląda na to, że o niczym nie słyszałeś,"" odpowiedziała Laura i głęboko westchnęła. ""Wulkan Ignis wybuchł, powodując śmierć Blaine-a i sporej części rycerzy Ignis. Dwór Ignis stoi w ogniu, więc małe szanse, że będą w stanie nam pomóc w nadchodzącym Zaćmieniu."
Ignis_LearnAboutBlainesDeath_20	Dialogue	"Dead just like that!?"" Alex said in disbelief. ""Ignis are experts in handling flames, and Blaine is the strongest of them all, isn't he? Just what happened?"	"Martwi!? Od tak po prostu!?"" Alex krzyknął w niedowierzaniu. ""Ignis to eksperci w radzeniu sobie z ogniem, a Blaine jest z nich wszystkich najsilniejszy, prawda? Więc co się niby tam wydarzyło?"
Ignis_LearnAboutBlainesDeath_30	Dialogue	"Given your ability, isn't that something for <i>you</i> to investigate?"" Laura asked with a leisurely tone of voice. She seemed to be putting quite a lot of trust in Alex's ability to undo this whole mess. ""All I can tell you is this doesn't seem to be just a normal volcano eruption. If that were the case, the Ignis region would have disappeared from the map a long time ago."	"Biorąc pod uwagę twoją zdolność, to powinno być to pytanie które <i>ty</i> rozwiążesz."" Laura powiedziała bez specjalnego stresu w głosie. Wyglądało na to, że pokładała całkiem spore nadzieje w umiejętnościach Alexa do naprawienia tego bałaganu. ""Jedyne co mogę ci powiedzieć, to że nie wyglądało to na zwykłą erupcję wulkanu. Gdyby tak miało być, to region Ignis już dawno temu zniknąłby z mapy."
Ignis_LearnAboutBlainesDeath_40	Dialogue	"""...Alright. I'll get to the bottom of this,"" Alex said as he ended the call. If he wanted the support of Ignis knights, Alex would need to figure out just what happens in the Ignis territory on week 40. Of course, this would only be possible in the upcoming cycles."	"""...Niech będzie. Dojdę do sedna tej sprawy,"" powiedział Alex i się rozłączył. Jeśli chciał wsparcia ze strony rycerzy Ignis, to Alex będzie musiał wywnioskować co się tam stało w 40 tygodniu. Rzecz jasna możliwe to będzie dopiero w przyszłym cyklu."
IgnisManor_Cycle2Introduction_0	Dialogue	"Having arrived at the Ignis manor, Alex noticed Blaine standing some distance away. Deciding that it was a good opportunity to check the situation, he approached him. ""Is the meeting over already?"""	"Przybywszy do dworu Ignis, Alex zauważył Blaine-a stojącego w oddali. Decydując, że jest to dobra okazja do sprawdzenia sytuacji, podszedł do niego. ""Spotkanie już się zakończyło?"""
IgnisManor_Cycle2Introduction_10	Dialogue	"""Alex Wester? What's your business here?"" Blaine spoke without hiding his wariness. It was only at this moment that Alex truly realized the reality of his 'regressions'. All relationships he built up were reset to zero and would need to be built back up again."	"""Alex Wester? A co cię tu sprowadza?"" Blaine zapytał nie kryjąc swych wątpliwości odnośnie Alexa. Dopiero w tym momencie Alex prawdziwie zdał sobie sprawę z natury swoich 'regresji'. Wszystkie relacje które nawiązał były resetowane do zera, zmuszając go do budowania ich od nowa."
IgnisManor_Cycle2Introduction_20	Dialogue	"""Guess I have some explaining to do,"" Alex said with a sigh and repeated what he already told Blaine during the first cycle's meeting. Once that was taken care of, he also added the reason for today's visit."	"""Wygląda na to, że muszę wyjaśnić to i owo,"" Alex powiedział i westchnął. Następnie powtórzył wszystko co powiedział Blaine-owi podczas spotkania w pierwszym cyklu. Gdy to było już załatwione dodatkowo podał przyczynę dzisiejszej wizyty."
IgnisManor_Cycle2Introduction_30	Dialogue	So you already mastered the Ignis energy, and the reason behind your visit here today is to prevent a catastrophe from swallowing up the Ignis land?	A więc już opanowałeś energię Ignis, a przychodzisz tutaj aby powstrzymać katastrofę, która wkrótce pochłonie całe terytorium Ignis?
IgnisManor_Cycle2Introduction_40	Dialogue	"Not only land, but also a good chunk of its population,"" Alex said as he grimaced. ""I'm not proud of it, but I need your help to stand a chance against Drake during the upcoming Eclipse."	"Nie tylko terytorium, ale też sporą część jej mieszkańców,"" powiedział Alex z grymasem na twarzy. ""Nie jestem z tego dumny, ale potrzebuję twojej pomocy by mieć szansę przeciwko Drake w nadchodzącym Zaćmieniu."
IgnisManor_Cycle2Introduction_50	Dialogue	"Makes sense. It makes it much easier to accept if you frame it as a mutually beneficial relationship,"" Blaine said as he pondered something for a moment. After a bit of thinking, he spoke up: ""I planned a journey to the Ignis Volcano on week 40. It was getting more and more unstable, so I wanted to make sure it doesn't explode."	"Ma to sens. Łatwiej mi jest zaakceptować coś, co jest ujęte w ramy obustronnie korzystnej relacji,"" Blaine powiedział i chwilę się nad czymś zastanawiał. Po namyśle dodał, ""Planowałem wyprawę do Wulkanu Ignis w tygodniu 40. Stawał się coraz bardziej niestabilny więc chciałem się upewnić, że nie eksploduje."
IgnisManor_Cycle2Introduction_60	Dialogue	"Judging from the future I've seen, you can't stop it on your own,"" Alex said with a sigh. ""How about I go there with you? With my help, maybe preventing the eruption is not out of the question. If you have trouble trusting me, I can always use True Speech."	"Sądząc po przyszłości, którą zobaczyłem, to nie dałeś rady własnymi siłami,"" Alex powiedział i westchnął. ""Co ty na to, żebym poszedł tam z tobą? Z moją pomocą może uda nam się powstrzymać wybuch. Jeśli masz trudności by mi zaufać, to zawsze mogę wykorzystać Prawdziwą Mowę. "
IgnisManor_Cycle2Introduction_70	Dialogue	"Blaine closed his eyes, perhaps weighing all his options. After a minute or so, he finally looked at Alex and said: ""I think that won't be necessary. I can feel strong Ignis energy coming from you that is devoid of its usual traitorous aspect. Just like you said, you must have came here to learn about our Family. I suppose this does make you qualified to come to the Ignis Volcano."""	"Blaine zamknął oczy, być może analizując wszystkie dostępne opcje. Po około minucie spojrzał na Alexa i powiedział: ""To nie będzie potrzebne. Wyczuwam od ciebie potężną energię Ignis, pozbawioną swego zwykłego zdradzieckiego aspektu. Musiałeś tutaj przyjść by nauczyć się o naszej Rodzinie tak jak powiedziałeś. To czyni cię odpowiednią osobą, by udać się do Wulkanu Ignis."""
IgnisManor_Cycle2Introduction_80	Dialogue	Alright. One thing though: I think this time around we should try going there sooner than week 40.	Wspaniale. Jedna uwaga: tym razem powinniśmy udać się tam dużo wcześniej niż w 40 tygodniu.
IgnisManor_Cycle2Introduction_90	Dialogue	Sounds reasonable. I'll need to speed up my preparations, but it shouldn't be much of a problem. I'll be ready in a few hours.	Brzmi sensownie. Będę musiał przyspieszyć moje przygotowania, ale nie powinno to być problemem. Będę gotowy za kilka godzin.
IgnisVolcano_FlameShadow1_0	Dialogue	Just a few hours of preparation and walking later, Alex and Blaine found themselves standing at the base of the Ignis Volcano. Alex heard the rumors, but seeing the real thing made him realize the words didn't do it justice.	Po kilku godzinach przygotowań i marszu, Alex i Blaine znaleźli się na drodze prowadzącej na szczyt Wulkanu Ignis. Alex słyszał wiele pogłosek, ale po zobaczeniu góry na własne oczy zdał sobie sprawę, że czasem słowa to za mało.
IgnisVolcano_FlameShadow1_5	Dialogue	"""Oppressive, yet majestic, isn't it?"" Blaine said with a smile as he looked up at the raging fire blazing from atop the mountain."	"""Groźna, lecz majestatyczna, nieprawdaż??"" Blaine powiedział z uśmiechem gdy zwrócił się w stronę płomieni bijących ze szczytu góry."
IgnisVolcano_FlameShadow1_10	Dialogue	"That's certainly one way to put it,"" Alex said as he struggled to breathe properly. ""Now I understand why you Ignis people lock yourself up in tin cans while going to the volcano: the heat feels like the least of my problems."	"Trudno się nie zgodzić,"" powiedział Alex z trudem biorąc oddech. ""Teraz rozumiem, czemu ludzie Ignis zamykają się w ołowianych puszkach, gdy przychodzicie do tego wulkanu: ciepło jest najmniejszym z waszym zmartwień."
IgnisVolcano_FlameShadow1_20	Dialogue	That's why only the Ignis family head is supposed to be allowed near this place: without great control over the Ignis flame, getting close to the top is pretty much impossible.	Dlatego tylko głowa rodziny Ignis powinien być dopuszczony w okolice tego miejsca: bez wspaniałej kontroli płomienia Ignis, dostanie się blisko szczytu jest praktycznie niemożliwe.
IgnisVolcano_FlameShadow1_30	Dialogue	"""So what's our plan?"" Alex asked as he cast a glance at the path ahead."	"""Więc jaki mamy plan?"" zapytał się Alex i rzucił okiem na drogę przed nimi."
IgnisVolcano_FlameShadow1_40	Dialogue	We need to investigate the thing that's causing all these flames to pour forth. Based on the records left behind by previous family heads, nobody was able to approach the summit itself, but we still need to try.	Musimy znaleźć przyczynę tych wybuchających płomieni. Sądząc po dokumentach zostawionych przez poprzednie głowy rodziny, to nikt nie był w stanie zbliżyć się do szczytu, ale mimo wszystko musimy spróbować.
IgnisVolcano_FlameShadow1_50	Dialogue	"""Alright, we'll meet near the top then,"" Alex said. His plan was to conduct his own investigation into this place. Following Blaine's lead might only lead him to repeating the same result from the previous cycle."	"""No dobra, więc spotkajmy się blisko szczytu,"" powiedział Alex. Jego planem było przeprowadzenie dochodzenia na własną rękę. Ślepe podążanie za Blainem mogłoby go doprowadzić do powtórzenia tego samego rezultatu, co w poprzednim cyklu."
