Label,Category,ENG,PL
IgnisVolcano_FarewellToBlaine_120,Dialogue,"""I'm not going to argue with that,"" Alex said as he took a long look from the top of the mountain. The flames no longer affected him. With this power, he would be able to counter Drake's Anima powers without much difficulty. But there was still one extra task left to do. And it was up to him whether he wanted to write the last chapter of Ignis history, or to leave Colten to his own devices.","""Trudno si? nie zgodzi?,"" Alex powiedzia? i spojrza? ze szczytu g?ry w d??. Szalej?ce wok?? p?omienie ju? nie stanowi?y dla niego zagro?enia. Z t? now? moc?, by?by w stanie przeciwdzia?a? si?om Anima u?ywanym przez Drake. Alex zosta?a mu jeszcze jedna rzecz do zrobienia. Mia? wyb?r, czy chcia? doko?czy? histori? Ignis, czy pozostawi? Coltena w spokoju."
IgnisVolcano_Mausoleum_0,Dialogue,"Written on the tombstone is the following phrase: ""Encased here for their betrayal, soul of this wretch yet yearns to lash out against others. Challenge and slay it so that you may claim their weapon as your own.""","Na nagrobku wyryto nast?puj?c? fraz?: ""Zamkni?ci tutaj za sw? zdrad?, dusze tych szumowin nadal pragn? tylko atakowa? wszystkich wok??. Rzu? im wyzwanie i pokonaj, by zdoby? ich bro? na w?asno??."""
IgnisVolcano_Mausoleum_10,Dialogue,Challenge the wielder of Retribution. *Begin combat*,Rzu? wyzwanie u?ytkownikowi Odwetu. *Rozpocznij walk?*
IgnisVolcano_Mausoleum_20,Dialogue,Challenge the wielder of Heavenly Halberd. *Begin combat*,Rzu? wyzwanie u?ytkownikowi Niebia?skiej Halabardy. *Rozpocznij walk?*
IgnisVolcano_Mausoleum_30,Dialogue,Challenge the wielder of Severance. *Begin combat*,Rzu? wyzwanie u?ytkownikowi Rozci?cia. *Rozpocznij walk?*
IgnisVolcano_Mausoleum_40,Dialogue,"With a loud sound, a hollow armor awakens from nearby patch of ground. It is a matter of time before it lunges towards the closest moving thing it can find.","Z g?o?nym hukiem, o?ywiona zbroja rozbudzi?a si? spod niedalekiej grudki ziemi. Za kilka chwil rzuci si? na najbli?sz? poruszaj?c? si? rzecz, kt?r? znajdzie w pobli?u."
IgnisVolcano_Mausoleum_50,Dialogue,"With a loud sound, a hollow armor awakens from nearby patch of ground. It is a matter of time before it lunges towards the closest moving thing it can find.","Z g?o?nym hukiem, o?ywiona zbroja rozbudzi?a si? spod niedalekiej grudki ziemi. Za kilka chwil rzuci si? na najbli?sz? poruszaj?c? si? rzecz, kt?r? znajdzie w pobli?u."
IgnisVolcano_Mausoleum_60,Dialogue,"With a loud sound, a hollow armor awakens from nearby patch of ground. It is a matter of time before it lunges towards the closest moving thing it can find.","Z g?o?nym hukiem, o?ywiona zbroja rozbudzi?a si? spod niedalekiej grudki ziemi. Za kilka chwil rzuci si? na najbli?sz? poruszaj?c? si? rzecz, kt?r? znajdzie w pobli?u."
IgnisVolcano_SentientArmor_0,Dialogue,"""Not attacking?"" Alex said as he saw a seemingly sentient armor silently watching over a grave. It had no face, but Alex could feel a somber atmosphere seeping from it.","""Nie atakujesz?"" Alex zapyta? si? na widok o?ywionej zbroi w ciszy obserwuj?cej nagrobek. Brak jej by?o twarzy, ale Alex wyczuwa? p?yn?c? z jej strony pos?pn? atmosfer?."
IgnisVolcano_SentientArmor_10,Dialogue,"For better or worse, I still have my wits about me. If I ever degrade into prowling around and attacking everything in my sight, feel free to put my down. Unless, of course, you wish to kill me as I am right now.","Nie wiem czy to dobrze czy ?le, ale nadal jestem w stanie samodzielnie my?le?. Je?li kiedy? zni?? si? do chodzenia bez celu i atakowania wszystkiego co napotkam, to nie kr?puj si? i mnie wyko?cz. No chyba, ?e wyko?czy? chcesz mnie i bez tego."
IgnisVolcano_SentientArmor_20,Dialogue,"""I don't make a habit out of bullying non-aggressive suits of armor,"" Alex said as he could not hold back his curiosity. Something about the entity in front of him was nagging at the back of his mind.","""Jeszcze nie upad?em tak nisko, ?eby zn?ca? si? nad nieagresywnymi zbrojami,"" Alex powiedzia?. Nie m?g? zapanowa? nad swoj? ciekawo?ci?. W istocie siedz?cej przed nim by?o co?, co nie pozwala?o mu pozosta? oboj?tnym."
IgnisVolcano_SentientArmorWhyStare_0,Dialogue,Why do you keep watching that grave?,Czemu obserwujesz ten gr?b?
IgnisVolcano_SentientArmorWhyExist_0,Dialogue,"Well, illuminate me. How could the moon be responsible for anything?",No to o?wie? mnie. Jakim sposobem ksi??yc m?g?by by? czemukolwiek winny?
IgnisVolcano_SentientArmorIdentity_0,Dialogue,I think I know who you were while you were still alive.,"Chyba ju? wiem, kim by?e? za ?ycia."
IgnisVolcano_SentientArmorIdentity_Requirement,Dialogue,Requires 300 Ignis Energy or examining the Ignis Museum weapon and armor,Wymaga 300 Energii Ignis lub sprawdzenia broni i zbroi w Muzeum Ignis
IgnisVolcano_SentientArmorWhyStare_10,Dialogue,"""Why do you keep watching that grave?"" Alex asked as he looked at the tombstone. There did not seem anything particularly out of the ordinary about it.","""Czemu obserwujesz ten gr?b?"" Alex zapyta? si? gdy te? przyjrza? si? nagrobkowi. Nie znalaz? w nim czegokolwiek niezwyk?ego."
IgnisVolcano_SentientArmorWhyStare_20,Dialogue,"I'm not too sure myself,"" the armor replied. ""Maybe I'm treating it as a penance? A self-inflicted punishment? Or maybe I just don't have anything better to do.","Sam chcia?bym wiedzie?,"" odpar?a zbroja. ""Mo?e traktuje to jako pokut?? Samo-na?o?on? kar?? A mo?e po prostu nie mam nic innego do roboty."
IgnisVolcano_SentientArmorWhyStare_30,Dialogue,"""Well... how long have you been staring at it for?"" Alex asked. He was not sure why he was trying to keep a conversation going with a sentient suit of armor, but he felt he could learn something useful from it.","""No c??... w takim razie jak d?ugo si? tam patrzysz?"" zapyta? Alex. Nie by? pewny, czemu tak usilnie kontynuowa? rozmow? z o?ywion? zbroj?, ale mia? przeczucie, ?e mo?e si? od niej dowiedzie? czego? wa?nego."
IgnisVolcano_SentientArmorWhyStare_40,Dialogue,"Hmmm..."" the armor seemed to be contemplating something for a short while, perhaps calculating the amount of hours or days. ""Probably around 180 years? Not like I'm keeping count.","Hmmm..."" zbroja zdawa?a si? przez chwil? nad czym? zastanawia?, by? mo?e kalkuluj?c ilo?? godzin lub dni. ""Pewnie co? oko?o 180 lat? Nie powiem, ?ebym utrzymywa? rachub?."
IgnisVolcano_SentientArmorWhyStare_50,Dialogue,"...That's a lot of grave-staring,"" Alex said, not quite sure how else to comment on that revelation. ""Wait, so you were around during the age of genesis, the beginning of history?","...To dosy? du?o gapienia si? w gr?b,"" Alex powiedzia?, niepewny jak ma zareagowa? na to wyznanie. ""Zaraz, wi?c ?y?e? w wieku powstania, na pocz?tku historii?"
IgnisVolcano_SentientArmorWhyStare_60,Dialogue,"""I'm not sure what exactly you're talking about, but back in the day, this mountain was just a regular place filled with greenery and animals. And I'm the one..."" the armor started saying, but then shook its head. Perhaps it decided against sharing its thoughts any further.","""Nie jestem pewny o czym tak w?a?ciwie m?wisz, ale za moich czas?w ta g?ra by?a miejscem takim jak ka?de inne, pe?nym zieleni i ro?lin. A to przeze mnie..."" zbroja zacz??a m?wi?, ale potrz?sn??a g?ow?. By? mo?e zdecydowa?a nie dzieli? si? dalszymi przemy?leniami."
IgnisVolcano_SentientArmorWhyStare_70,Dialogue,"Wait, so there <i>did</i> exist a world more than 200 years ago, right?"" Alex said, unable to hide his excitement. ""It always seemed kind of weird how there are no records from before then.","Zaraz, wi?c <i>istnia?</i> ?wiat wcze?niej ni? 200 lat temu, prawda?"" Alex zapyta?, nie b?d?c w stanie opanowa? podekscytowania. ""Zawsze wydawa?o mi si? dziwne ?e brak jakichkolwiek zapisk?w z tamtych czas?w."
IgnisVolcano_SentientArmorWhyStare_80,Dialogue,"""Of course there would be no records. Not with that <i>thing</i> up in the sky,"" the armor said as it pointed upwards.","""Oczywi?cie, ?e nie pozosta?o ?adnych zapisk?w. Tak d?ugo, jak na niebie pozostaje to <i>co?</i>,"" zbroja powiedzia?a i wskaza?a w g?r?."
IgnisVolcano_SentientArmorWhyStare_90,Dialogue,"When Alex followed the direction the armor was pointing at, the only thing he could see was the moon. Seeing Alex's dumbfounded expression, the armor made a motion as if it was sighing. ""So today's people are ignorant to <i>this</i> extent...""","Gdy Alex spojrza? w stron?, w kt?r? pokazywa?a zbroja, jedyn? rzecz? jak? dostrzeg? by? ksi??yc. Widz?c, ?e Alex nie rozumie o co mu chodzi, zbroja wykona?a gest przypominaj?cy westchni?cie. ""Wi?c ludzie ?yj?cy w dzisiejszych czasach s? a? <i>takimi</i> ignorantami..."""
IgnisVolcano_SentientArmorWhyExist_10,Dialogue,"""Well, illuminate me. How could the moon be responsible for anything?"" Alex asked, curiosity winning out against frustration.","""No to o?wie? mnie. Jakim sposobem ksi??yc m?g?by by? czemukolwiek winny?"" zapyta? Alex. Ciekawo?? wygra?a nad frustracj?."
IgnisVolcano_SentientArmorWhyExist_20,Dialogue,"...The observer must be quite busy recently. Not even interrupting the conversation we're having right now,"" the armor said, somewhat surprised for whatever reason. ""Well, it's your gain. Fortunately for you, I'm not exactly afraid of getting erased.","...Obserwuj?cy musi by? mocno czym? ostatnio zaj?ty. Nawet nie przerwa? naszej obecnej rozmowy,"" zbroja powiedzia?a wydaj?c si? lekko zaskoczona. ""No c??, tw?j zysk. Na szcz??cie dla ciebie, zostanie usuni?tym nie wydaje mi si? by? specjalnie straszne."
IgnisVolcano_SentientArmorWhyExist_30,Dialogue,"""Erased?"" Alex asked, still not sure what the armor was suggesting.","""Usuni?tym?"" Alex zapyta?, niepewny co takiego zbroja sugerowa?a."
IgnisVolcano_SentientArmorWhyExist_40,Dialogue,"""I can't tell you much, because I don't know much either. I was only a guard back during your so-called 'age of genesis'. You'd need to find a scholar or someone who was higher up if you want to get any details,"" the armor said.","""Du?o nie mog? ci powiedzie?, bo te? sam niewiele wiem. W czasach, kt?re nazywacie 'wiekiem powstania' by?am tylko ochroniarzem. Musia?by? znale?? uczonego albo kogo?, kto wtedy by? wysoko postawionym ?eby dosta? wi?cej informacji,"" powiedzia?a zbroja."
IgnisVolcano_SentientArmorWhyExist_50,Dialogue,What were you guarding exactly?,A co by?o celem twojej ochrony?
IgnisVolcano_SentientArmorWhyExist_60,Dialogue,"Project Observer,"" the armor said as it pointed towards the moon once again. ""Research into rebirth, immortality. You know, the usual stuff that the old, wealthy men who are afraid of death are interested in. And as you can see from this mountain, the research was at least partially successful.","Projekt Obserwator,"" zbroja powiedzia?a i raz jeszcze wskaza?a na ksi??yc. ""Badania odno?nie nie?miertelno?ci i ponownych narodzin. Wiesz, to czym zajmuj? si? na og?? starzy, bogaci i boj?cy si? ?mierci ludzie. I jak wida? po obecnym stanie tej g?ry, to ich badania osi?gn??y ca?kiem sporo."
IgnisVolcano_SentientArmorWhyExist_70,Dialogue,"Wait, let me digest this for a second,"" Alex said, a bit overwhelmed by the sudden onpour of information. ""So 200 years ago, some sort of research was conducted into immortality, and it has some connection to the moon?","Chwila, daj mi to sobie przemy?le?,"" powiedzia? Alex, nieco przyt?oczony naporem informacji. ""Wi?c 200 lat temu odby?o si? jakie? badanie odno?nie nie?miertelno?ci, i mia?o jaki? zwi?zek z ksi??ycem?"
IgnisVolcano_SentientArmorWhyExist_80,Dialogue,"More or less,"" the armor said as it shrugged its shoulders nonchalantly. ""Add to that the fact that there was some 'patient zero' for the immortality procedure, who can now control the facility up in the moon, and you have almost all information that I know.","Co? w tym stylu,"" zbroja powiedzia?a i nonszalancko wzruszy?a ramionami. ""Dodaj do tego fakt, ?e by? tam pewien 'pacjent zero' w kwestii osi?gni?cia nie?miertelno?ci, kt?ry teraz kontroluje ca?e laboratorium na ksi??ycu. To praktycznie wszystko, co wiem."
IgnisVolcano_SentientArmorWhyExist_90,Dialogue,"Well, that's certainly one wild revelation,"" Alex said as he tried to compose himself. ""How does your current form relate to that story? Are the living armors some sort of failed experiment from that time?","No c??, trudno zaprzeczy?, ?e to dosy? szokuj?ca informacja,"" Alex powiedzia? i z trudem stara? si? zachowa? zimn? krew. ""A jak tw?j obecny stan ma zwi?zek z t? ca?? histori?? O?ywione zbroje s? jakim? nieudanym eksperymentem z tamtych czas?w?"
IgnisVolcano_SentientArmorWhyExist_100,Dialogue,"...You could put it that way,"" the armor said as it shrugged its shoulders, not disturbed even when talking about the nature of its existence. ""The basic idea was to engrave the 'soul' upon a physical object, such as a weapon or suit of armor. Upon the demise of one's body, the soul would be transferred into that vessel. Only the strongest humans ended up capable of carrying out the procedure.","Mo?na tak to uj??,"" powiedzia?a zbroja i wzruszy?a ramionami, nie przejmuj?c si? dyskusj? o naturze w?asnej egzystencji. ""Og?lny pomys? by? taki, ?eby wyry? 'dusz?' na przedmiotach trwa?ych, takich jak bro? czy zbroja. W momencie ?mierci, dusza zosta?aby przeniesiona do danego pojemnika. Tylko najsilniejsi ludzie okazali si? by? w stanie, by wykona? t? procedur?."
IgnisVolcano_SentientArmorWhyExist_110,Dialogue,"Recalling what he discussed with the blazing shadow earlier, Alex asked: ""So you're saying that the fire elementals prowling around here are also an extension of that?""","Przypominaj?c sobie, co przedyskutowa? z cieniem chwil? wcze?niej, Alex zapyta?: ""Wi?c twierdzisz, ?e ?ywio?aki ognia chodz?ce po okolicy s? rozszerzeniem tego pomys?u?"""
IgnisVolcano_SentientArmorWhyExist_120,Dialogue,"Indeed they are,"" the armor said. ""When the 'vessel' is immobilized or buried underground, the soul can manifest outside of it. Unfortunately, most souls are inscribed too weakly to retain their memories or even the ability to think.","I owszem,"" powiedzia?a zbroja. ""Gdy 'pojemnik' jest unieruchomiony lub zakopany pod ziemi?, to dusza mo?e si? zmaterializowa? poza nim. Niestety, wi?kszo?? z wyrytych dusz by?a zbyt s?aba by zachowa? wspomnienia czy nawet zdolno?? my?lenia."
IgnisVolcano_SentientArmorWhyExist_130,Dialogue,"""And so, we end up with a bunch of living armors and fire elementals prowling the mountain. With two notable exceptions,"" Alex muttered to himself. He understood what made the blazing shadow special, but what about the suit of armor in front of him?","""No i koniec jest taki, ?e mamy hord? o?ywionych zbroi i ?ywio?ak?w ognia kr???cych po tej g?rze. Z dwoma znacz?cymi wyj?tkami,"" Alex wymamrota? do siebie. Teraz rozumia? co czyni?o p?on?cy cie? specjalnym, ale jak si? sprawa mia?a w kwestii zbroi siedz?cej przed nim?"
IgnisVolcano_SentientArmorIdentity_10,Dialogue,"""I think I know who you were while you were still alive,"" Alex said as he compiled everything he had learned about Ignis thus far.","""Chyba ju? wiem, kim by?e? za ?ycia,"" powiedzia? Alex gdy zebra? wszystko, czego jak dot?d dowiedzia? si? o Ignis."
IgnisVolcano_SentientArmorIdentity_20,Dialogue,"The armor did not dignify that statement with an answer, but it seemed to be somewhat tense. Like a sinner awaiting their judgment.","Zbroja nie skomentowa?a tego stwierdzenia w ?aden spos?b, zamiast tego siedz?c w napi?ciu niczym zbrodniarz czekaj?cy na wyrok."
IgnisVolcano_SentientArmorIdentity_30,Dialogue,"""You are the first head of the Ignis family, aren't you?"" The faint energy coming from the armor was the same he could feel back when he inspected the weapon and armor in the Ignis manor museum. And there was only one other particularly strong person he knew from 200 years ago.","""Jeste? pierwsz? g?ow? rodziny Ignis, nieprawda??"" Subtelna energia emanuj?ca ze zbroi by?a bardzo podobna do tej, kt?r? wyczu? sprawdzaj?c bro? i zbroj? w muzeum dworu Ignis. I by?y tylko dwie wyj?tkowo pot??ne osoby sprzed 200 lat, o kt?rych istnieniu wiedzia?."
IgnisVolcano_SentientArmorIdentity_40,Dialogue,"For a few moments, the armor did not even acknowledge Alex's presence. But then, it finally spoke up, ""The one who back-stabbed the progenitor of the Ignis flame? The one who was in turn back-stabbed by their successor?""","Przez kilka chwil, zbroja nie uraczy?a odpowiedzi Alexa ?adn? odpowiedzi?. Po d?u?szym zastanowieniu, w ko?cu odpowiedzia?a: ""M?wisz o osobie, kt?ra zdradzi?a protoplast? p?omienia Ignis? O tej, kt?rej zapocz?tkowa?a tradycj? wbijania no?a w plecy przez przyw?dc?w Ignis?"""
